generator_id,fuel_type,capacity_mw,min_gen_mw,heat_rate_mmbtu_per_mwh,fuel_cost_per_mmbtu,variable_om_cost,startup_cost,ramp_rate_mw_per_hr,is_renewable,marginal_cost,generation_mw,timestamp,demand_mw,renewable_gen_mw,net_load_mw,curtailment_mw
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-16 00:00:00,68941.931363,162.0,72218.92793115,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-16 00:00:00,68941.931363,162.0,72218.92793115,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-16 00:00:00,68941.931363,162.0,72218.92793115,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-16 01:00:00,72156.45168,159.0,75597.324264,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-16 01:00:00,72156.45168,159.0,75597.324264,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-16 01:00:00,72156.45168,159.0,75597.324264,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-16 01:00:00,72156.45168,159.0,75597.324264,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-16 01:00:00,72156.45168,159.0,75597.324264,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-16 01:00:00,72156.45168,159.0,75597.324264,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-16 01:00:00,72156.45168,159.0,75597.324264,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-16 02:00:00,72020.354805,156.0,75457.57254525,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-16 02:00:00,72020.354805,156.0,75457.57254525,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-16 02:00:00,72020.354805,156.0,75457.57254525,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-16 02:00:00,72020.354805,156.0,75457.57254525,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-16 02:00:00,72020.354805,156.0,75457.57254525,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-16 02:00:00,72020.354805,156.0,75457.57254525,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-16 02:00:00,72020.354805,156.0,75457.57254525,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-16 03:00:00,72288.239095,141.0,75754.60104975,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-16 03:00:00,72288.239095,141.0,75754.60104975,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-16 03:00:00,72288.239095,141.0,75754.60104975,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-16 03:00:00,72288.239095,141.0,75754.60104975,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-16 03:00:00,72288.239095,141.0,75754.60104975,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-16 03:00:00,72288.239095,141.0,75754.60104975,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-16 03:00:00,72288.239095,141.0,75754.60104975,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-16 04:00:00,72461.785388,135.0,75943.12465740001,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-16 04:00:00,72461.785388,135.0,75943.12465740001,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-16 04:00:00,72461.785388,135.0,75943.12465740001,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-16 04:00:00,72461.785388,135.0,75943.12465740001,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-16 04:00:00,72461.785388,135.0,75943.12465740001,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-16 04:00:00,72461.785388,135.0,75943.12465740001,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-16 04:00:00,72461.785388,135.0,75943.12465740001,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-16 05:00:00,73367.772455,192.0,76834.56107775,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-16 05:00:00,73367.772455,192.0,76834.56107775,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-16 05:00:00,73367.772455,192.0,76834.56107775,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-16 05:00:00,73367.772455,192.0,76834.56107775,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-16 05:00:00,73367.772455,192.0,76834.56107775,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-16 05:00:00,73367.772455,192.0,76834.56107775,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-16 05:00:00,73367.772455,192.0,76834.56107775,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-16 06:00:00,75158.038931,135.0,78774.19087755,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-16 06:00:00,75158.038931,135.0,78774.19087755,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-16 06:00:00,75158.038931,135.0,78774.19087755,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-16 06:00:00,75158.038931,135.0,78774.19087755,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-16 06:00:00,75158.038931,135.0,78774.19087755,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-16 06:00:00,75158.038931,135.0,78774.19087755,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-16 06:00:00,75158.038931,135.0,78774.19087755,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-16 07:00:00,77371.391977,251.0,80976.41157585001,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-16 07:00:00,77371.391977,251.0,80976.41157585001,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-16 07:00:00,77371.391977,251.0,80976.41157585001,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-16 07:00:00,77371.391977,251.0,80976.41157585001,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-16 07:00:00,77371.391977,251.0,80976.41157585001,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-16 07:00:00,77371.391977,251.0,80976.41157585001,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-16 07:00:00,77371.391977,251.0,80976.41157585001,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-16 08:00:00,78313.707866,224.0,81994.1932593,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-16 08:00:00,78313.707866,224.0,81994.1932593,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-16 08:00:00,78313.707866,224.0,81994.1932593,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-16 08:00:00,78313.707866,224.0,81994.1932593,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-16 08:00:00,78313.707866,224.0,81994.1932593,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-16 08:00:00,78313.707866,224.0,81994.1932593,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-16 08:00:00,78313.707866,224.0,81994.1932593,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-16 09:00:00,78067.610642,303.5,81652.31617410001,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-16 09:00:00,78067.610642,303.5,81652.31617410001,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-16 09:00:00,78067.610642,303.5,81652.31617410001,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-16 09:00:00,78067.610642,303.5,81652.31617410001,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-16 09:00:00,78067.610642,303.5,81652.31617410001,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-16 09:00:00,78067.610642,303.5,81652.31617410001,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-16 09:00:00,78067.610642,303.5,81652.31617410001,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-16 10:00:00,76719.857487,292.5,80248.72536135,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-16 10:00:00,76719.857487,292.5,80248.72536135,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-16 10:00:00,76719.857487,292.5,80248.72536135,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-16 10:00:00,76719.857487,292.5,80248.72536135,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-16 10:00:00,76719.857487,292.5,80248.72536135,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-16 10:00:00,76719.857487,292.5,80248.72536135,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-16 10:00:00,76719.857487,292.5,80248.72536135,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-16 11:00:00,74672.86,404.5,77981.778,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-16 11:00:00,74672.86,404.5,77981.778,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-16 11:00:00,74672.86,404.5,77981.778,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-16 11:00:00,74672.86,404.5,77981.778,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-16 11:00:00,74672.86,404.5,77981.778,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-16 11:00:00,74672.86,404.5,77981.778,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-16 11:00:00,74672.86,404.5,77981.778,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-16 12:00:00,72406.480359,370.0,75638.30437695,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-16 12:00:00,72406.480359,370.0,75638.30437695,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-16 12:00:00,72406.480359,370.0,75638.30437695,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-16 12:00:00,72406.480359,370.0,75638.30437695,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-16 12:00:00,72406.480359,370.0,75638.30437695,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-16 12:00:00,72406.480359,370.0,75638.30437695,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-16 12:00:00,72406.480359,370.0,75638.30437695,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-16 13:00:00,70170.834048,374.5,73286.1507504,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-16 13:00:00,70170.834048,374.5,73286.1507504,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-16 13:00:00,70170.834048,374.5,73286.1507504,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-16 13:00:00,70170.834048,374.5,73286.1507504,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-16 13:00:00,70170.834048,374.5,73286.1507504,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-16 13:00:00,70170.834048,374.5,73286.1507504,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-16 13:00:00,70170.834048,374.5,73286.1507504,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-16 14:00:00,67465.567603,367.5,70452.97098315001,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-16 14:00:00,67465.567603,367.5,70452.97098315001,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-16 14:00:00,67465.567603,367.5,70452.97098315001,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-16 14:00:00,67465.567603,367.5,70452.97098315001,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-16 14:00:00,67465.567603,367.5,70452.97098315001,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-16 14:00:00,67465.567603,367.5,70452.97098315001,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-16 14:00:00,67465.567603,367.5,70452.97098315001,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-16 15:00:00,65075.148136,315.5,67997.6305428,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-16 15:00:00,65075.148136,315.5,67997.6305428,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-16 15:00:00,65075.148136,315.5,67997.6305428,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-16 15:00:00,65075.148136,315.5,67997.6305428,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-16 15:00:00,65075.148136,315.5,67997.6305428,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-16 15:00:00,65075.148136,315.5,67997.6305428,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-16 15:00:00,65075.148136,315.5,67997.6305428,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-16 16:00:00,63693.712246,221.0,66646.34785830001,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-16 16:00:00,63693.712246,221.0,66646.34785830001,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-16 16:00:00,63693.712246,221.0,66646.34785830001,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-16 16:00:00,63693.712246,221.0,66646.34785830001,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-16 16:00:00,63693.712246,221.0,66646.34785830001,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-16 16:00:00,63693.712246,221.0,66646.34785830001,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-16 16:00:00,63693.712246,221.0,66646.34785830001,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-16 17:00:00,64145.02213,235.99999999999997,67104.4732365,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-16 17:00:00,64145.02213,235.99999999999997,67104.4732365,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-16 17:00:00,64145.02213,235.99999999999997,67104.4732365,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-16 17:00:00,64145.02213,235.99999999999997,67104.4732365,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-16 17:00:00,64145.02213,235.99999999999997,67104.4732365,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-16 17:00:00,64145.02213,235.99999999999997,67104.4732365,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-16 17:00:00,64145.02213,235.99999999999997,67104.4732365,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-16 18:00:00,66550.904205,180.0,69689.44941525,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-16 18:00:00,66550.904205,180.0,69689.44941525,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-16 18:00:00,66550.904205,180.0,69689.44941525,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-16 18:00:00,66550.904205,180.0,69689.44941525,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-16 18:00:00,66550.904205,180.0,69689.44941525,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-16 18:00:00,66550.904205,180.0,69689.44941525,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-16 18:00:00,66550.904205,180.0,69689.44941525,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-16 19:00:00,69821.67339,135.0,73171.0070595,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-16 19:00:00,69821.67339,135.0,73171.0070595,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-16 19:00:00,69821.67339,135.0,73171.0070595,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-16 19:00:00,69821.67339,135.0,73171.0070595,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-16 19:00:00,69821.67339,135.0,73171.0070595,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-16 19:00:00,69821.67339,135.0,73171.0070595,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-16 19:00:00,69821.67339,135.0,73171.0070595,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-16 20:00:00,71228.283679,183.0,74597.54786295,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-16 20:00:00,71228.283679,183.0,74597.54786295,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-16 20:00:00,71228.283679,183.0,74597.54786295,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-16 20:00:00,71228.283679,183.0,74597.54786295,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-16 20:00:00,71228.283679,183.0,74597.54786295,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-16 20:00:00,71228.283679,183.0,74597.54786295,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-16 20:00:00,71228.283679,183.0,74597.54786295,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-16 21:00:00,71869.693052,153.0,75302.52770460001,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-16 21:00:00,71869.693052,153.0,75302.52770460001,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-16 21:00:00,71869.693052,153.0,75302.52770460001,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-16 21:00:00,71869.693052,153.0,75302.52770460001,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-16 21:00:00,71869.693052,153.0,75302.52770460001,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-16 21:00:00,71869.693052,153.0,75302.52770460001,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-16 21:00:00,71869.693052,153.0,75302.52770460001,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-16 22:00:00,71484.720057,120.0,74932.95605985,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-16 22:00:00,71484.720057,120.0,74932.95605985,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-16 22:00:00,71484.720057,120.0,74932.95605985,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-16 22:00:00,71484.720057,120.0,74932.95605985,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-16 22:00:00,71484.720057,120.0,74932.95605985,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-16 22:00:00,71484.720057,120.0,74932.95605985,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-16 22:00:00,71484.720057,120.0,74932.95605985,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-16 23:00:00,69820.808116,156.0,73148.04852180001,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-16 23:00:00,69820.808116,156.0,73148.04852180001,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-16 23:00:00,69820.808116,156.0,73148.04852180001,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-16 23:00:00,69820.808116,156.0,73148.04852180001,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-16 23:00:00,69820.808116,156.0,73148.04852180001,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-16 23:00:00,69820.808116,156.0,73148.04852180001,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-16 23:00:00,69820.808116,156.0,73148.04852180001,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-17 00:00:00,56501.630454,150.0,59169.211976700004,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-17 00:00:00,56501.630454,150.0,59169.211976700004,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-17 00:00:00,56501.630454,150.0,59169.211976700004,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-17 00:00:00,56501.630454,150.0,59169.211976700004,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-17 00:00:00,56501.630454,150.0,59169.211976700004,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-17 00:00:00,56501.630454,150.0,59169.211976700004,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-17 00:00:00,56501.630454,150.0,59169.211976700004,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-17 01:00:00,68760.998934,189.0,72000.59888070001,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-17 01:00:00,68760.998934,189.0,72000.59888070001,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-17 01:00:00,68760.998934,189.0,72000.59888070001,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-17 01:00:00,68760.998934,189.0,72000.59888070001,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-17 01:00:00,68760.998934,189.0,72000.59888070001,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-17 01:00:00,68760.998934,189.0,72000.59888070001,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-17 01:00:00,68760.998934,189.0,72000.59888070001,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-17 02:00:00,68705.665075,105.0,72030.69832875,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-17 02:00:00,68705.665075,105.0,72030.69832875,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-17 02:00:00,68705.665075,105.0,72030.69832875,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-17 02:00:00,68705.665075,105.0,72030.69832875,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-17 02:00:00,68705.665075,105.0,72030.69832875,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-17 02:00:00,68705.665075,105.0,72030.69832875,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-17 02:00:00,68705.665075,105.0,72030.69832875,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-17 03:00:00,68900.045155,84.00000000000001,72256.84741275001,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-17 03:00:00,68900.045155,84.00000000000001,72256.84741275001,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-17 03:00:00,68900.045155,84.00000000000001,72256.84741275001,0
Coal_1,Coal,600,300,10.5,2.5,4,20000,100,0,30.25,600,2024-01-17 03:00:00,68900.045155,84.00000000000001,72256.84741275001,0
Coal_2,Coal,400,200,10.8,2.5,4,15000,80,0,31.0,400,2024-01-17 03:00:00,68900.045155,84.00000000000001,72256.84741275001,0
GasCT_1,Gas,200,0,10.0,3.0,5,2000,300,0,35.0,200,2024-01-17 03:00:00,68900.045155,84.00000000000001,72256.84741275001,0
GasCT_2,Gas,150,0,10.5,3.0,5,1500,300,0,36.5,150,2024-01-17 03:00:00,68900.045155,84.00000000000001,72256.84741275001,0
Nuke_1,Nuclear,1000,900,10.0,0.7,2,50000,50,0,9.0,1000,2024-01-17 04:00:00,69468.515063,156.0,72778.14081615,0
GasCC_1,Gas,500,200,7.0,3.0,3,10000,200,0,24.0,500,2024-01-17 04:00:00,69468.515063,156.0,72778.14081615,0
GasCC_2,Gas,400,150,7.2,3.0,3,8000,180,0,24.6,400,2024-01-17 04:00:00,69468.515063,156.0,72778.14081615,0
